School_ID,School_Name,Zip,School_Type,Administrator_Title,AttendanceBoundaries,Student_Count_Total,Student_Count_Low_Income,Student_Count_Special_Ed,Student_Count_English_Learners,Student_Count_Black,Student_Count_Hispanic,Student_Count_White,Student_Count_Asian,Student_Count_Native_American,Student_Count_Other_Ethnicity,Student_Count_Asian_Pacific_Islander,Student_Count_Multi,Student_Count_Hawaiian_Pacific_Islander,Student_Count_Ethnicity_Not_Available,Demographic_Description,ADA_Accessible,DressCode,PreK_School_Day,Kindergarten_School_Day,Classroom_Languages,BilingualServices,RefugeeServices,Title1Eligible,PreSchoolInclusive,PreschoolInstructional,SignificantlyModified,HardOfHearing,VisualImpairments,School_Latitude,School_Longitude,Average_ACT_School,PercentCollege,PercentGraduate,Overall_Rating,Rating_Status
609804,Daniel Boone Elementary School,60645,Neighborhood,Principal,TRUE,813,760,96,396,66,371,172,196,0,0,0,6,2,0,The largest demographic at BOONE is Hispanic.  This demographic makes up 45.6% of the student population.  The second greatest demographic is Asian at 24.1%.,No/unknown accessibility,TRUE,Half Day,Full Day,,TRUE,TRUE,TRUE,,,,,,42.003412,-87.697463,,,,Level 1,Good Standing
610559,James Shields Middle School,60632,Neighborhood,Principal,TRUE,651,639,121,104,10,627,8,2,3,0,0,0,1,0,The largest demographic at SHIELDS MIDDLE is Hispanic.  This demographic makes up 96.3% of the student population.  The second greatest demographic is Black at 1.5%.,Fully Accessible,TRUE,,Full Day,Spanish for Heritage Speakers,TRUE,,TRUE,,,,,,41.806491,-87.68978,,,,Level 1,Good Standing
609729,Carl Schurz High School,60641,Neighborhood,Principal,TRUE,1760,1604,325,313,199,1394,103,30,8,0,0,17,5,4,The largest demographic at SCHURZ HS is Hispanic.  This demographic makes up 79.2% of the student population.  The second greatest demographic is Black at 11.3%.,Generally accessible,TRUE,,Full Day,"French, Italian, Spanish, Spanish for Heritage Speakers",TRUE,FALSE,TRUE,,,TRUE,,,41.946365,-87.735612,16.4,50.1,72.5,Level 2+,Provisional Support
610038,Abraham Lincoln Elementary School,60614,Neighborhood,Principal,TRUE,848,141,44,74,108,88,528,76,3,0,0,45,0,0,The largest demographic at LINCOLN is White.  This demographic makes up 62.3% of the student population.  The second greatest demographic is Black at 12.7%.,No/unknown accessibility,FALSE,,Full Day,,,,FALSE,,,,,,41.924525,-87.644497,,,,Level 1+,Good Standing
609964,John H Hamline Elementary School,60609,Neighborhood,Principal,TRUE,581,568,81,301,46,525,4,3,0,0,0,3,0,0,The largest demographic at HAMLINE is Hispanic.  This demographic makes up 90.4% of the student population.  The second greatest demographic is Black at 7.9%.,Generally accessible,TRUE,Full and Half Day,Full Day,,TRUE,,TRUE,,,TRUE,,,41.807242,-87.661175,,,,Level 2,Intensive Support
610041,Josephine C Locke Elementary School,60634,Neighborhood,Principal,TRUE,1342,1247,200,389,31,1124,141,23,2,0,0,7,14,0,The largest demographic at LOCKE J is Hispanic.  This demographic makes up 83.8% of the student population.  The second greatest demographic is White at 10.5%.,Generally accessible,TRUE,Half Day,Full Day,Spanish,TRUE,,TRUE,TRUE,,,,,41.931762,-87.795604,,,,Level 1+,Good Standing
609818,Luther Burbank Elementary School,60639,Neighborhood,Principal,TRUE,934,892,123,366,67,838,16,2,5,0,0,2,2,2,The largest demographic at BURBANK is Hispanic.  This demographic makes up 89.7% of the student population.  The second greatest demographic is Black at 7.2%.,No/unknown accessibility,TRUE,Full and Half Day,Full Day,Spanish for Heritage Speakers,TRUE,,TRUE,,,TRUE,,,41.917598,-87.7827,,,,Level 1+,Good Standing
610530,South Shore Fine Arts Academy,60637,Small,Principal,FALSE,443,396,82,1,432,5,0,0,0,0,0,5,0,1,The largest demographic at SOUTH SHORE ES is Black.  This demographic makes up 97.5% of the student population.  The second greatest demographic is Other at 1.3%.,Generally accessible,TRUE,Half Day,Full Day,,,,TRUE,,TRUE,TRUE,,,41.767755,-87.590396,,,,Level 2+,Good Standing
609678,William Jones College Preparatory High School,60605,Selective enrollment,Principal,FALSE,1811,733,136,19,283,515,675,227,6,0,0,61,11,33,The largest demographic at JONES HS is White.  This demographic makes up 37.3% of the student population.  The second greatest demographic is Hispanic at 28.4%.,Generally accessible,FALSE,,Full Day,"Chinese, French, Spanish",FALSE,FALSE,FALSE,,,TRUE,,,41.873066,-87.627675,26.2,87.3,91.8,Level 1+,Good Standing
610124,Harold Washington Elementary School,60619,Neighborhood,Principal,TRUE,356,344,48,5,351,4,0,0,0,0,0,0,0,1,The largest demographic at WASHINGTON H ES is Black.  This demographic makes up 98.6% of the student population.  The second greatest demographic is Hispanic at 1.1%.,Generally accessible,TRUE,Half Day,Full Day,,,,TRUE,,,,,,41.728534,-87.596257,,,,Level 1,Good Standing
609809,Lorenz Brentano Math & Science Academy ES,60647,Neighborhood,Principal,TRUE,466,346,67,111,17,371,60,2,0,0,0,8,5,3,The largest demographic at BRENTANO is Hispanic.  This demographic makes up 79.6% of the student population.  The second greatest demographic is White at 12.9%.,No/unknown accessibility,TRUE,Half Day,Full Day,,TRUE,,TRUE,TRUE,,,,,41.930966,-87.696294,,,,Level 1,Good Standing
609674,Chicago Vocational Career Academy High School,60617,Career academy,Principal,TRUE,870,845,243,17,845,21,0,0,1,0,0,3,0,0,The largest demographic at CHICAGO VOCATIONAL HS is Black.  This demographic makes up 97.1% of the student population.  The second greatest demographic is Hispanic at 2.4%.,Generally accessible,TRUE,,Full Day,Spanish,FALSE,FALSE,TRUE,,,TRUE,TRUE,,41.737174,-87.573268,15.6,34.4,72.6,Level 2+,Intensive Support
610291,Richard Henry Lee Elementary School,60629,Neighborhood,Principal,TRUE,848,802,114,219,6,819,19,4,0,0,0,0,0,0,The largest demographic at LEE is Hispanic.  This demographic makes up 96.6% of the student population.  The second greatest demographic is White at 2.2%.,No/unknown accessibility,TRUE,Half Day,Full Day,,,,TRUE,,,,,,41.775305,-87.728884,,,,Level 1+,Good Standing
610192,Harriet Beecher Stowe Elementary School,60647,Neighborhood,Principal,TRUE,690,666,123,269,49,626,8,0,4,0,0,2,0,1,The largest demographic at STOWE is Hispanic.  This demographic makes up 90.7% of the student population.  The second greatest demographic is Black at 7.1%.,No/unknown accessibility,TRUE,Full and Half Day,Full Day,Spanish,TRUE,,TRUE,TRUE,,,,,41.911938,-87.713318,,,,Level 1,Provisional Support
610279,Henry O Tanner Elementary School,60619,Neighborhood,Principal,TRUE,359,328,73,4,353,4,1,0,0,0,0,1,0,0,The largest demographic at TANNER is Black.  This demographic makes up 98.3% of the student population.  The second greatest demographic is Hispanic at 1.1%.,Generally accessible,TRUE,Half Day,Full Day,,,,TRUE,TRUE,,,,,41.760673,-87.606791,,,,Level 2+,Good Standing
610104,William J Onahan Elementary School,60631,Neighborhood,Principal,TRUE,624,213,81,67,6,175,404,20,5,0,0,12,1,1,The largest demographic at ONAHAN is White.  This demographic makes up 64.7% of the student population.  The second greatest demographic is Hispanic at 28%.,Generally accessible,TRUE,Half Day,Full Day,,,,FALSE,,,,,,41.99379,-87.793108,,,,Level 1,Good Standing
609821,Burnham Elementary Inclusive Academy,60617,Neighborhood,Principal,TRUE,519,496,59,4,505,12,0,1,0,0,0,0,1,0,The largest demographic at BURNHAM is Black.  This demographic makes up 97.3% of the student population.  The second greatest demographic is Hispanic at 2.3%.,Generally accessible,TRUE,Half Day,Full Day,,,,TRUE,,,TRUE,,,41.714402,-87.567131,,,,Level 2+,Good Standing
610039,Carl von Linne Elementary School,60618,Neighborhood,Principal,TRUE,642,553,86,226,12,570,39,8,0,0,0,5,5,3,The largest demographic at VON LINNE is Hispanic.  This demographic makes up 88.8% of the student population.  The second greatest demographic is White at 6.1%.,Fully Accessible,TRUE,Half Day,Full Day,Spanish,TRUE,,TRUE,,,,,,41.940009,-87.702635,,,,Level 1+,Good Standing
610081,Mark Sheridan Math & Science Academy,60616,Magnet,Principal,FALSE,559,266,33,48,96,121,120,201,0,0,0,19,2,0,The largest demographic at SHERIDAN is Asian.  This demographic makes up 36% of the student population.  The second greatest demographic is Hispanic at 21.6%.,No/unknown accessibility,FALSE,,Full Day,,TRUE,,FALSE,,,,,,41.8444,-87.64134,,,,Level 1+,Good Standing
610095,Walter L Newberry Math & Science Academy ES,60614,Magnet,Principal,FALSE,566,329,83,33,247,156,101,38,0,0,0,24,0,0,The largest demographic at NEWBERRY is Black.  This demographic makes up 43.6% of the student population.  The second greatest demographic is Hispanic at 27.6%.,Generally accessible,FALSE,,Full Day,,,,FALSE,,,,,,41.913947,-87.64599,,,,Level 1+,Good Standing
610062,George B McClellan Elementary School,60609,Neighborhood,Principal,TRUE,359,319,85,63,139,139,52,18,1,0,0,6,3,1,The largest demographic at MCCLELLAN is Black.  This demographic makes up 38.7% of the student population.  The second greatest demographic is White at 14.5%.,No/unknown accessibility,TRUE,Half Day,Full Day,,,,TRUE,,,TRUE,,,41.829993,-87.641103,,,,Level 1+,Good Standing
610542,West Ridge Elementary School,60645,Neighborhood,Principal,TRUE,793,704,90,344,49,171,276,279,2,0,0,8,6,2,The largest demographic at WEST RIDGE is Asian.  This demographic makes up 35.2% of the student population.  The second greatest demographic is White at 34.8%.,No/unknown accessibility,FALSE,Half Day,Full Day,,,,TRUE,TRUE,,TRUE,,,42.002959,-87.705917,,,,Level 1+,Good Standing
610036,Leslie Lewis Elementary School,60651,Neighborhood,Principal,TRUE,474,374,52,63,352,114,1,1,0,0,0,5,1,0,The largest demographic at LEWIS is Black.  This demographic makes up 74.3% of the student population.  The second greatest demographic is Hispanic at 24.1%.,No/unknown accessibility,TRUE,Half Day,Full Day,,,,TRUE,,,,,,41.906826,-87.75455,,,,Level 2,Intensive Support
609853,Salmon P Chase Elementary School,60647,Neighborhood,Principal,TRUE,457,427,103,177,14,419,18,2,1,0,0,3,0,0,The largest demographic at CHASE is Hispanic.  This demographic makes up 91.7% of the student population.  The second greatest demographic is White at 3.9%.,Generally accessible,TRUE,Half Day,Full Day,,,,TRUE,TRUE,TRUE,TRUE,TRUE,,41.917993,-87.694562,,,,Level 1+,Good Standing
610226,Socorro Sandoval Elementary School,60629,Neighborhood,Principal,TRUE,1001,966,78,510,8,973,12,3,4,0,0,0,0,1,The largest demographic at SANDOVAL is Hispanic.  This demographic makes up 97.2% of the student population.  The second greatest demographic is White at 1.2%.,Fully Accessible,TRUE,Half Day,Full Day,Spanish,TRUE,,TRUE,,,,,,41.792346,-87.710987,,,,Level 1,Good Standing
610121,Washington Irving Elementary School,60612,Neighborhood,Principal,TRUE,468,411,78,28,356,94,4,4,0,0,0,4,2,4,The largest demographic at IRVING is Black.  This demographic makes up 76.1% of the student population.  The second greatest demographic is Hispanic at 20.1%.,Generally accessible,TRUE,Half Day,Full Day,,,,TRUE,TRUE,,,,,41.871595,-87.683616,,,,Level 1,Good Standing
400165,L.E.A.R.N. - Middle School Campus,60612,Charter,Director,FALSE,278,266,48,2,273,3,0,0,1,0,0,1,0,0,The largest demographic at LEARN - MIDDLE is Black.  This demographic makes up 98.2% of the student population.  The second greatest demographic is Hispanic at 1.1%.,No/unknown accessibility,FALSE,,,,,,,,,,,,41.887413,-87.702704,,,,Level 1+,Not Applicable
609819,Edmond Burke Elementary School,60615,Neighborhood,Principal,TRUE,428,424,59,2,413,10,3,0,0,0,0,2,0,0,The largest demographic at BURKE is Black.  This demographic makes up 96.5% of the student population.  The second greatest demographic is Hispanic at 2.3%.,Generally accessible,TRUE,Full and Half Day,Full Day,,,,TRUE,,,,,,41.79676,-87.616141,,,,Level 2,Intensive Support
609991,Theodore Herzl Elementary School,60623,Neighborhood,Principal,TRUE,673,663,102,5,657,12,1,0,0,0,0,2,1,0,The largest demographic at HERZL is Black.  This demographic makes up 97.6% of the student population.  The second greatest demographic is Hispanic at 1.8%.,Fully Accessible,TRUE,Full Day,Full Day,,,,TRUE,,,TRUE,,,41.862081,-87.718994,,,,Level 1,Intensive Support
609921,Telpochcalli Elementary School,60623,Neighborhood,Principal,TRUE,289,263,56,193,5,282,0,0,0,0,0,2,0,0,The largest demographic at TELPOCHCALLI is Hispanic.  This demographic makes up 97.6% of the student population.  The second greatest demographic is Black at 1.7%.,Generally accessible,TRUE,Half Day,Full Day,Spanish,TRUE,,TRUE,,,,,,41.847947,-87.696006,,,,Level 1,Good Standing
610112,Francis W Parker Elementary Community Academy,60621,Neighborhood,Principal,TRUE,558,548,50,1,551,6,1,0,0,0,0,0,0,0,The largest demographic at PARKER is Black.  This demographic makes up 98.7% of the student population.  The second greatest demographic is Hispanic at 1.1%.,Generally accessible,TRUE,Full and Half Day,Full Day,,,,TRUE,,TRUE,,,,41.77078,-87.634086,,,,Level 2,Intensive Support
609845,George Washington Carver Primary School,60827,Neighborhood,Principal,TRUE,492,485,54,1,486,5,0,0,0,0,0,1,0,0,The largest demographic at CARVER G is Black.  This demographic makes up 98.8% of the student population.  The second greatest demographic is Hispanic at 1%.,No/unknown accessibility,TRUE,Full and Half Day,Full Day,,,,TRUE,,,,,,41.653702,-87.599516,,,,Level 2,Intensive Support
610173,Jesse Sherwood Elementary School,60621,Neighborhood,Principal,TRUE,329,327,66,3,314,15,0,0,0,0,0,0,0,0,The largest demographic at SHERWOOD is Black.  This demographic makes up 95.4% of the student population.  The second greatest demographic is Hispanic at 4.6%.,No/unknown accessibility,TRUE,Full and Half Day,Full Day,,,,TRUE,TRUE,TRUE,,,,41.7908,-87.632279,,,,Level 1,Good Standing
610184,John Spry Elementary Community School,60623,Neighborhood,Principal,TRUE,585,580,81,255,3,574,5,0,1,0,0,0,0,2,The largest demographic at SPRY ES is Hispanic.  This demographic makes up 98.1% of the student population.  The second greatest demographic is White at 0.9%.,No/unknown accessibility,TRUE,Half Day,Full Day,Spanish,,,TRUE,,,,,,41.847747,-87.700184,,,,Level 2,Provisional Support
609772,Jane Addams Elementary School,60617,Neighborhood,Principal,TRUE,765,675,64,218,15,737,13,0,0,0,0,0,0,0,The largest demographic at ADDAMS is Hispanic.  This demographic makes up 96.3% of the student population.  The second greatest demographic is Black at 2%.,No/unknown accessibility,TRUE,Half Day,Full Day,,TRUE,,TRUE,,,,,,41.698739,-87.532976,,,,Level 1+,Good Standing
609718,John F Kennedy High School,60638,Neighborhood,Principal,TRUE,1648,1114,280,108,59,1170,385,13,12,0,0,6,3,0,The largest demographic at KENNEDY HS is Hispanic.  This demographic makes up 71% of the student population.  The second greatest demographic is White at 23.4%.,Fully Accessible,FALSE,,Full Day,"Polish, Spanish",TRUE,FALSE,TRUE,,,TRUE,,,41.789961,-87.78084,18.1,59.5,68.8,Level 2+,Good Standing
610101,William B Ogden Elementary School,60610,Neighborhood,Principal,TRUE,823,159,60,121,120,141,369,131,1,0,0,56,1,4,The largest demographic at OGDEN ES is White.  This demographic makes up 44.8% of the student population.  The second greatest demographic is Hispanic at 17.1%.,Generally accessible,FALSE,,Full Day,Spanish,TRUE,,FALSE,,,,,,41.899976,-87.629297,,,,Level 1,Good Standing
610040,Henry D Lloyd Elementary School,60639,Neighborhood,Principal,TRUE,1148,1097,139,623,24,1102,11,2,2,0,0,3,3,1,The largest demographic at LLOYD is Hispanic.  This demographic makes up 96% of the student population.  The second greatest demographic is Black at 2.1%.,Fully Accessible,TRUE,Half Day,Full Day,"Spanish, Spanish for Heritage Speakers",TRUE,,TRUE,TRUE,,,,,41.918814,-87.748515,,,,Level 1,Good Standing
609719,Lake View High School,60613,Neighborhood,Principal,TRUE,1289,1026,193,63,134,906,169,44,6,0,0,27,3,0,The largest demographic at LAKE VIEW HS is Hispanic.  This demographic makes up 70.3% of the student population.  The second greatest demographic is White at 13.1%.,Generally accessible,FALSE,,Full Day,"French, Spanish",TRUE,FALSE,TRUE,,,,,,41.954764,-87.668953,17.5,65.7,91.2,Level 1,Good Standing
610142,William H Ray Elementary School,60637,Neighborhood,Principal,TRUE,713,374,82,85,443,62,115,50,0,0,0,41,1,1,The largest demographic at RAY is Black.  This demographic makes up 62.1% of the student population.  The second greatest demographic is White at 16.1%.,Generally accessible,FALSE,Half Day,Full Day,,,,FALSE,,,,TRUE,,41.792348,-87.594752,,,,Level 1+,Good Standing
610350,Robert A Black Magnet Elementary School,60619,Magnet,Principal,FALSE,431,354,19,5,428,3,0,0,0,0,0,0,0,0,The largest demographic at BLACK is Black.  This demographic makes up 99.3% of the student population.  The second greatest demographic is Hispanic at 0.7%.,No/unknown accessibility,TRUE,,Full Day,,,,TRUE,,,,,,41.729692,-87.576643,,,,Level 2+,Good Standing
610070,James B McPherson Elementary School,60640,Neighborhood,Principal,TRUE,731,620,188,190,51,561,62,46,0,0,0,11,0,0,The largest demographic at MCPHERSON is Hispanic.  This demographic makes up 76.7% of the student population.  The second greatest demographic is White at 8.5%.,Generally accessible,TRUE,Half Day,Full Day,,,,TRUE,TRUE,,TRUE,,,41.967847,-87.676288,,,,Level 1,Good Standing
609854,Frederic Chopin Elementary School,60622,Neighborhood,Principal,TRUE,459,433,115,140,98,324,30,1,1,0,0,4,1,0,The largest demographic at CHOPIN is Hispanic.  This demographic makes up 70.6% of the student population.  The second greatest demographic is Black at 21.4%.,No/unknown accessibility,TRUE,Half Day,Full Day,,TRUE,,TRUE,,,TRUE,,,41.896713,-87.688937,,,,Level 1,Good Standing
609859,DeWitt Clinton Elementary School,60659,Neighborhood,Principal,TRUE,1187,1098,72,626,158,324,191,507,3,0,0,3,0,1,The largest demographic at CLINTON is Asian.  This demographic makes up 42.7% of the student population.  The second greatest demographic is Hispanic at 27.3%.,Generally accessible,TRUE,Half Day,Full Day,,TRUE,,TRUE,,,,,,41.992541,-87.69836,,,,Level 1+,Good Standing
610157,Sidney Sawyer Elementary School,60632,Neighborhood,Principal,TRUE,1649,1562,128,535,9,1612,20,1,5,0,0,1,0,1,The largest demographic at SAWYER is Hispanic.  This demographic makes up 97.8% of the student population.  The second greatest demographic is White at 1.2%.,No/unknown accessibility,TRUE,,Full Day,,,,TRUE,,,,,,41.797498,-87.705006,,,,Level 1,Good Standing
609876,Nathan S Davis Elementary School,60632,Neighborhood,Principal,TRUE,766,755,96,401,8,738,16,3,0,0,0,0,0,1,The largest demographic at DAVIS N is Hispanic.  This demographic makes up 96.3% of the student population.  The second greatest demographic is White at 2.1%.,No/unknown accessibility,TRUE,Full and Half Day,Full Day,Spanish,TRUE,,TRUE,TRUE,,,,,41.821852,-87.700202,,,,Level 1,Good Standing
610170,Columbia Explorers Elementary Academy,60632,Neighborhood,Principal,TRUE,1142,1067,108,425,6,1109,16,2,3,0,0,4,0,2,The largest demographic at COLUMBIA EXPLORERS is Hispanic.  This demographic makes up 97.1% of the student population.  The second greatest demographic is White at 1.4%.,Fully Accessible,TRUE,,Full Day,Spanish,TRUE,FALSE,TRUE,,,,,,41.811069,-87.704199,,,,Level 1+,Good Standing
609698,William J Bogan High School,60652,Neighborhood,Principal,TRUE,762,707,176,66,383,366,7,1,1,0,0,4,0,0,The largest demographic at BOGAN HS is Black.  This demographic makes up 50.3% of the student population.  The second greatest demographic is Hispanic at 48%.,Generally accessible,FALSE,,Full Day,"French, Spanish",TRUE,FALSE,TRUE,,,TRUE,,,41.749376,-87.721097,14.9,54.6,75.7,Level 2+,Provisional Support
609994,William G Hibbard Elementary School,60625,Neighborhood,Principal,TRUE,1052,992,130,537,54,831,60,77,6,0,0,11,2,11,The largest demographic at HIBBARD is Hispanic.  This demographic makes up 79% of the student population.  The second greatest demographic is Asian at 7.3%.,Fully Accessible,FALSE,Half Day,Full Day,Spanish for Heritage Speakers,TRUE,TRUE,TRUE,,,,,,41.970335,-87.710362,,,,Level 1+,Good Standing
400011,Alain Locke Charter School,60612,Charter,Director,FALSE,535,484,47,0,527,3,0,0,0,0,0,0,0,5,The largest demographic at LOCKE A is Black.  This demographic makes up 98.5% of the student population.  The second greatest demographic is Other at 0.9%.,Generally accessible,TRUE,,Full Day,,,,TRUE,,,,,,41.877248,-87.705235,,,,Inability to Rate,Not Applicable
609820,Augustus H Burley Elementary School,60657,Neighborhood,Principal,TRUE,528,81,71,13,19,121,318,38,1,0,0,31,0,0,The largest demographic at BURLEY is White.  This demographic makes up 60.2% of the student population.  The second greatest demographic is Hispanic at 22.9%.,No/unknown accessibility,FALSE,Full and Half Day,Full Day,,,,FALSE,,,,,,41.937937,-87.669853,,,,Level 1+,Good Standing
400157,Noble - Baker College Prep,60617,Charter,Director,FALSE,379,359,80,13,330,39,3,1,3,0,0,3,0,0,The largest demographic at NOBLE - BAKER HS is Black.  This demographic makes up 87.1% of the student population.  The second greatest demographic is Hispanic at 10.3%.,No/unknown accessibility,TRUE,,,"Chinese, Spanish",FALSE,FALSE,,,,,,,41.734622,-87.556201,19.6,,,Level 1+,Not Applicable
400106,Noble - John and Eunice Johnson College Prep,60621,Charter,Director,FALSE,853,815,180,12,825,17,1,4,0,0,0,3,1,2,The largest demographic at NOBLE - JOHNSON HS is Black.  This demographic makes up 96.7% of the student population.  The second greatest demographic is Hispanic at 2%.,No/unknown accessibility,TRUE,,,"French, Spanish",FALSE,FALSE,TRUE,,,,,,41.778369,-87.635117,18.2,81.3,77.4,Level 1,Not Applicable
610244,Michele Clark Academic Prep Magnet High School,60644,Magnet,Principal,FALSE,520,449,66,6,506,13,0,0,1,0,0,0,0,0,The largest demographic at CLARK HS is Black.  This demographic makes up 97.3% of the student population.  The second greatest demographic is Hispanic at 2.5%.,Fully Accessible,TRUE,,Full Day,Spanish,FALSE,FALSE,TRUE,,,TRUE,,,41.872885,-87.753325,16.3,54.1,85.8,Level 2+,Good Standing
609739,George Washington High School,60617,Neighborhood,Principal,TRUE,1380,1255,190,138,81,1208,74,3,8,0,0,5,1,0,The largest demographic at WASHINGTON HS is Hispanic.  This demographic makes up 87.5% of the student population.  The second greatest demographic is Black at 5.9%.,Generally accessible,TRUE,,Full Day,Spanish,TRUE,FALSE,TRUE,,,TRUE,,,41.688137,-87.53757,17.7,54.9,72.2,Level 1,Good Standing
609728,Theodore Roosevelt High School,60625,Neighborhood,Principal,TRUE,1179,1130,241,324,175,825,61,83,6,0,0,11,6,12,The largest demographic at ROOSEVELT HS is Hispanic.  This demographic makes up 70% of the student population.  The second greatest demographic is Black at 14.8%.,Generally accessible,TRUE,,Full Day,"French, Spanish",TRUE,TRUE,TRUE,,,,,,41.964828,-87.714819,15.5,38,66.9,Level 2,Intensive Support
400027,CICS - Irving Park,60618,Charter,Director,FALSE,554,298,59,102,32,371,106,30,1,0,0,11,3,0,The largest demographic at CICS - IRVING PARK is Hispanic.  This demographic makes up 67% of the student population.  The second greatest demographic is White at 19.1%.,Fully Accessible,TRUE,,Full Day,,TRUE,FALSE,FALSE,,,,,,41.950891,-87.710492,,,,Level 1,Not Applicable
609959,John Charles Haines Elementary School,60616,Neighborhood,Principal,TRUE,667,610,18,240,70,14,1,574,0,0,0,4,4,0,The largest demographic at HAINES is Asian.  This demographic makes up 86.1% of the student population.  The second greatest demographic is Black at 10.5%.,No/unknown accessibility,FALSE,Half Day,Full Day,,TRUE,,TRUE,,,,,,41.849958,-87.633806,,,,Level 1+,Good Standing
610321,Thurgood Marshall Middle School,60618,Neighborhood,Principal,TRUE,0,0,0,0,0,0,0,0,0,0,0,0,0,0,The largest demographic at EVERGREEN is Hispanic.  This demographic makes up 91.7% of the student population.  The second greatest demographic is White at 4.3%.,No/unknown accessibility,TRUE,,Full Day,,,,TRUE,,,,,,41.952492,-87.7203,,,,Level 2+,Provisional Support
610223,Daniel S Wentworth Elementary School,60636,Neighborhood,Principal,TRUE,494,490,98,13,473,18,2,0,0,0,0,1,0,0,The largest demographic at WENTWORTH is Black.  This demographic makes up 95.7% of the student population.  The second greatest demographic is Hispanic at 3.6%.,No/unknown accessibility,TRUE,Full and Half Day,Full Day,,,,TRUE,,TRUE,TRUE,,,41.765076,-87.658205,,,,Level 2+,Provisional Support
609894,John B Drake Elementary School,60616,Neighborhood,Principal,TRUE,402,379,70,3,392,8,1,0,0,0,0,1,0,0,The largest demographic at DRAKE is Black.  This demographic makes up 97.5% of the student population.  The second greatest demographic is Hispanic at 2%.,Generally accessible,TRUE,Full Day,Full Day,,,,TRUE,,,TRUE,,,41.844043,-87.628553,,,,Level 2,Intensive Support
609986,Charles R Henderson Elementary School,60636,Neighborhood,Principal,TRUE,257,251,31,11,223,33,0,0,0,0,0,1,0,0,The largest demographic at HENDERSON is Black.  This demographic makes up 86.8% of the student population.  The second greatest demographic is Hispanic at 12.8%.,Fully Accessible,TRUE,Full Day,Full Day,Spanish,TRUE,,TRUE,,,,,,41.790591,-87.671887,,,,Level 2,Intensive Support
610503,Frazier Prospective IB Magnet ES,60624,Magnet,Principal,FALSE,243,208,24,0,234,6,0,0,0,0,0,3,0,0,The largest demographic at FRAZIER PROSPECTIVE is Black.  This demographic makes up 96.3% of the student population.  The second greatest demographic is Hispanic at 2.5%.,Generally accessible,TRUE,Half Day,Full Day,,,,TRUE,,,,,,41.86698,-87.727244,,,,Level 2+,Good Standing
400049,Legacy Charter School,60623,Charter,Director,FALSE,465,422,66,0,456,8,0,0,1,0,0,0,0,0,The largest demographic at LEGACY is Black.  This demographic makes up 98.1% of the student population.  The second greatest demographic is Hispanic at 1.7%.,Generally accessible,TRUE,Full Day,Full Day,,,,TRUE,,,,,,41.856859,-87.730348,,,,Level 1,Not Applicable
610102,Richard J Oglesby Elementary School,60620,Neighborhood,Principal,TRUE,463,453,62,0,462,1,0,0,0,0,0,0,0,0,The largest demographic at OGLESBY is Black.  This demographic makes up 99.8% of the student population.  The second greatest demographic is Hispanic at 0.2%.,No/unknown accessibility,TRUE,Full and Half Day,Full Day,,,,TRUE,,,,,,41.75467,-87.645469,,,,Level 2+,Intensive Support
609808,Alex Haley Elementary Academy,60628,Neighborhood,Principal,TRUE,569,552,78,4,556,9,3,0,0,0,0,1,0,0,The largest demographic at HALEY is Black.  This demographic makes up 97.7% of the student population.  The second greatest demographic is Hispanic at 1.6%.,No/unknown accessibility,TRUE,Half Day,Full Day,,,,TRUE,,,,,,41.68666,-87.633632,,,,Level 1+,Good Standing
610120,Ferdinand Peck Elementary School,60629,Neighborhood,Principal,TRUE,1004,952,93,559,5,980,13,4,0,0,0,2,0,0,The largest demographic at PECK is Hispanic.  This demographic makes up 97.6% of the student population.  The second greatest demographic is White at 1.3%.,No/unknown accessibility,TRUE,Full and Half Day,Full Day,Spanish,TRUE,,TRUE,TRUE,,,,,41.787899,-87.719216,,,,Level 1+,Good Standing
610405,Suder Montessori Magnet ES,60612,Magnet,Principal,FALSE,410,201,48,15,248,53,70,21,1,0,0,14,1,2,The largest demographic at SUDER is Black.  This demographic makes up 60.5% of the student population.  The second greatest demographic is White at 17.1%.,Generally accessible,FALSE,Full Day,Full Day,,,,FALSE,,,,,,41.883215,-87.677636,,,,Level 1+,Good Standing
610123,William Penn Elementary School,60623,Neighborhood,Principal,TRUE,373,363,99,18,338,33,1,1,0,0,0,0,0,0,The largest demographic at PENN is Black.  This demographic makes up 90.6% of the student population.  The second greatest demographic is Hispanic at 8.8%.,Generally accessible,TRUE,Half Day,Full Day,,,,TRUE,,TRUE,TRUE,,,41.858372,-87.722386,,,,Level 1+,Good Standing
609707,Paul Robeson High School,60621,Neighborhood,Principal,TRUE,151,151,55,0,147,3,0,0,0,0,0,1,0,0,The largest demographic at ROBESON HS is Black.  This demographic makes up 97.4% of the student population.  The second greatest demographic is Hispanic at 2%.,Generally accessible,TRUE,,Full Day,Spanish,FALSE,FALSE,TRUE,,,,,,41.769714,-87.637153,13.2,46.4,39.4,Level 3,Intensive Support
